Scopus Source ID,Title,CiteScore 2023,SNIP 2023,SJR 2023,SCIMAGO Best Quartile 2023,SCIMAGO Categories,Publisher,Type,Open Access,URL Scopus Source ID,Print ISSN,E-ISSN
30056,Acta Obstetricia et Gynecologica Scandinavica,8,1.524,1.384,Q1,Medicine (miscellaneous) (Q1); Obstetrics and Gynecology (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/30056,0001-6349,1600-0412
19700184600,Acta Ophthalmologica,7.6,1.496,1.404,Q1,Medicine (miscellaneous) (Q1); Ophthalmology (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/19700184600,1755-375X,1755-3768
5800222465,Acta Orientalia,0.4,0.749,0.302,Q1,Cultural Studies (Q1); History (Q1); Literature and Literary Theory (Q1),Akademiai Kiado,journal,No,https://www.scopus.com/sourceid/5800222465,0001-6446,1588-2667
144804,Acta Orthopaedica,6.4,1.427,1.278,Q1,Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Surgery (Q1),Taylor & Francis,journal,Yes,https://www.scopus.com/sourceid/144804,1745-3674,1745-3682
14410,"Acta Paediatrica, International Journal of Paediatrics",6.5,0.918,0.847,Q1,"Pediatrics, Perinatology and Child Health (Q1); Medicine (miscellaneous) (Q2)",Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/14410,0803-5253,1651-2227
5100155097,ACTA Paulista de Enfermagem,1.4,0.411,0.323,Q1,Medical and Surgical Nursing (Q1); Advanced and Specialized Nursing (Q2),"Escola Paulista de Enfermagem, Universidade Federal de Sao Paulo",journal,Yes,https://www.scopus.com/sourceid/5100155097,0103-2100,1982-0194
20700195026,Acta Pharmaceutica Sinica B,22.4,2.253,3.035,Q1,"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)",Elsevier,journal,Yes,https://www.scopus.com/sourceid/20700195026,2211-3835,2211-3843
19403,Acta Pharmacologica Sinica,15.1,1.38,1.882,Q1,Medicine (miscellaneous) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1),Springer Nature,journal,No,https://www.scopus.com/sourceid/19403,1671-4083,1745-7254
4000148904,Acta Physiologica,11.8,1.16,1.433,Q1,Physiology (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/4000148904,1748-1708,1748-1716
5600152808,Acta Politica,2.6,1.046,0.585,Q1,Political Science and International Relations (Q1),Springer Nature,journal,No,https://www.scopus.com/sourceid/5600152808,0001-6810,
19093,Acta Protozoologica,2,0.807,0.592,Q1,Agricultural and Biological Sciences (miscellaneous) (Q1),Jagiellonian University Press,journal,No,https://www.scopus.com/sourceid/19093,0065-1583,1689-0027
17574,Acta Psychiatrica Scandinavica,11.2,2.097,2.615,Q1,Psychiatry and Mental Health (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/17574,0001-690X,1600-0447
29424,Acta Psychologica,3,0.88,0.7,Q1,Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q2); Experimental and Cognitive Psychology (Q2); Medicine (miscellaneous) (Q2),Elsevier,journal,Yes,https://www.scopus.com/sourceid/29424,0001-6918,1873-6297
16865,Acta Sociologica,4,1.485,0.883,Q1,Sociology and Political Science (Q1),SAGE,journal,No,https://www.scopus.com/sourceid/16865,0001-6993,1502-3869
21288,Acta Tropica,5.4,0.871,0.708,Q1,Insect Science (Q1); Veterinary (miscellaneous) (Q1); Infectious Diseases (Q2); Parasitology (Q2),Elsevier,journal,No,https://www.scopus.com/sourceid/21288,0001-706X,1873-6254
5700162125,Action Research,4.7,1.362,0.632,Q1,Sociology and Political Science (Q1); Organizational Behavior and Human Resource Management (Q2); Strategy and Management (Q2),SAGE,journal,No,https://www.scopus.com/sourceid/5700162125,1476-7503,
5700168406,Active Learning in Higher Education,13.2,2.993,1.494,Q1,Education (Q1),SAGE,journal,No,https://www.scopus.com/sourceid/5700168406,1469-7874,1741-2625
21100831809,Actual Problems of Theory and History of Art,0.4,0.83,0.189,Q1,Visual Arts and Performing Arts (Q1); Conservation (Q2); History (Q2),Saint Petersburg State University,journal,No,https://www.scopus.com/sourceid/21100831809,2312-2129,
21101161419,Acupuncture and Herbal Medicine,3.2,1.203,0.678,Q1,Complementary and Alternative Medicine (Q1),Wolters Kluwer,journal,Yes,https://www.scopus.com/sourceid/21101161419,2097-0226,2765-8619
26799,Ad Hoc Networks,10.2,1.431,1.342,Q1,Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Software (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/26799,1570-8705,
19700168310,Adaptation,0.6,0.947,0.172,Q1,Literature and Literary Theory (Q1); Visual Arts and Performing Arts (Q1),Oxford University Press,journal,No,https://www.scopus.com/sourceid/19700168310,1755-0637,1755-0645
23635,Adaptive Behavior,4.3,0.866,0.562,Q1,Philosophy (Q1); Artificial Intelligence (Q3); Behavioral Neuroscience (Q3); Experimental and Cognitive Psychology (Q3),SAGE,journal,No,https://www.scopus.com/sourceid/23635,1059-7123,1741-2633
24745,Addiction,10.8,1.731,2.129,Q1,Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/24745,0965-2140,1360-0443
24749,Addiction Biology,8.1,0.839,1.154,Q1,Medicine (miscellaneous) (Q1); Pharmacology (Q1); Psychiatry and Mental Health (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/24749,1355-6215,1369-1600
12000154320,Addiction science & clinical practice,3.9,1.062,1.307,Q1,Clinical Psychology (Q1); Psychiatry and Mental Health (Q1),Springer Nature,journal,Yes,https://www.scopus.com/sourceid/12000154320,1940-0632,1940-0640
24763,Addictive Behaviors,8.4,1.39,1.561,Q1,Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Toxicology (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/24763,0306-4603,1873-6327
21100388400,Addictive Behaviors Reports,6.8,1.036,1.075,Q1,Clinical Psychology (Q1); Psychiatry and Mental Health (Q2),Elsevier,journal,Yes,https://www.scopus.com/sourceid/21100388400,,2352-8532
21100349533,Additive Manufacturing,19.8,2.399,2.837,Q1,Biomedical Engineering (Q1); Engineering (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Materials Science (miscellaneous) (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/21100349533,,2214-8604
21101162721,Additive Manufacturing Letters,3.7,1.166,1.094,Q1,Engineering (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1),Elsevier B.V.,journal,Yes,https://www.scopus.com/sourceid/21101162721,,2772-3690
21100456202,Adipocyte,6.5,0.833,0.96,Q1,Histology (Q1); Cell Biology (Q2),Taylor & Francis,journal,Yes,https://www.scopus.com/sourceid/21100456202,2162-3945,2162-397X
21100841779,ADMET and DMPK,4.4,0.822,0.533,Q1,"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Health (social science) (Q2); Medicine (miscellaneous) (Q2); Pharmacology (medical) (Q3)",International Association of Physical Chemists,journal,Yes,https://www.scopus.com/sourceid/21100841779,,1848-7718
26613,Administration and Policy in Mental Health and Mental Health Services Research,5.2,1.225,0.942,Q1,"Health Policy (Q1); Public Health, Environmental and Occupational Health (Q1); Psychiatry and Mental Health (Q2)",Springer Nature,journal,No,https://www.scopus.com/sourceid/26613,0894-587X,1573-3289
16032,Administration and Society,4.5,1.409,1.095,Q1,Public Administration (Q1); Sociology and Political Science (Q1); Marketing (Q2),SAGE,journal,No,https://www.scopus.com/sourceid/16032,0095-3997,1552-3039
16036,Administrative Science Quarterly,20.5,4.596,14.175,Q1,Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1),Cornell University Press,journal,No,https://www.scopus.com/sourceid/16036,0001-8392,1930-3815
21100887531,Administrative Theory and Praxis,8,1.161,0.921,Q1,Business and International Management (Q1); Public Administration (Q1); Sociology and Political Science (Q1); Strategy and Management (Q2),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/21100887531,1084-1806,1949-0461
21100899528,Adolescent Research Review,10.4,2.732,2.229,Q1,"Developmental and Educational Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1); Social Sciences (miscellaneous) (Q1)",Springer Nature,journal,No,https://www.scopus.com/sourceid/21100899528,2363-8346,2363-8354
16302,Adsorption,8.1,0.988,0.72,Q1,Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Surfaces and Interfaces (Q2),Springer Nature,journal,No,https://www.scopus.com/sourceid/16302,0929-5607,1572-8757
21101152625,Advanced Agrochem,3.5,1.011,0.738,Q1,Agricultural and Biological Sciences (miscellaneous) (Q1); Food Science (Q1); Chemistry (miscellaneous) (Q2),KeAi Communications Co.,journal,Yes,https://www.scopus.com/sourceid/21101152625,,2773-2371
21101036625,Advanced Biology,6.6,0.685,0.993,Q1,"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Biomedical Engineering (Q1); Biomaterials (Q2)",Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/21101036625,,2701-0198
21101049063,Advanced Composites and Hybrid Materials,26,2.566,3.623,Q1,Ceramics and Composites (Q1); Materials Chemistry (Q1); Materials Science (miscellaneous) (Q1); Polymers and Plastics (Q1),Springer Science and Business Media B.V.,journal,No,https://www.scopus.com/sourceid/21101049063,2522-0128,2522-0136
19409,Advanced Drug Delivery Reviews,28.1,2.46,3.411,Q1,Pharmaceutical Science (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/19409,0169-409X,1872-8294
21100463869,Advanced Electronic Materials,11,1.154,1.689,Q1,"Electronic, Optical and Magnetic Materials (Q1)",Wiley-Blackwell,journal,Yes,https://www.scopus.com/sourceid/21100463869,2199-160X,
21100199127,Advanced Energy Materials,41.9,3.289,8.748,Q1,"Materials Science (miscellaneous) (Q1); Renewable Energy, Sustainability and the Environment (Q1)",Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/21100199127,1614-6832,1614-6840
23640,Advanced Engineering Informatics,12.4,2.176,1.731,Q1,Artificial Intelligence (Q1); Information Systems (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/23640,1474-0346,
13886,Advanced Engineering Materials,5.7,0.951,0.808,Q1,Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q2),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/13886,1438-1656,1527-2648
21101089402,Advanced Fiber Materials,18.7,2.23,3.398,Q1,"Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Materials Science (miscellaneous) (Q1); Polymers and Plastics (Q1)",Springer Nature,journal,No,https://www.scopus.com/sourceid/21101089402,2524-7921,2524-793X
25143,Advanced Functional Materials,29.5,2.516,5.496,Q1,"Biomaterials (Q1); Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Electrochemistry (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Science (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1)",Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/25143,1616-301X,
21100225611,Advanced Healthcare Materials,14.4,1.391,2.337,Q1,Biomaterials (Q1); Biomedical Engineering (Q1); Pharmaceutical Science (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/21100225611,2192-2640,2192-2659
21101048278,Advanced Industrial and Engineering Polymer Research,26.3,3.746,2.234,Q1,Chemical Engineering (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Materials Science (miscellaneous) (Q1); Polymers and Plastics (Q1),KeAi Communications Co.,journal,Yes,https://www.scopus.com/sourceid/21101048278,,2542-5048
19881,Advanced Materials,43,3.856,9.191,Q1,Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1); Nanoscience and Nanotechnology (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/19881,0935-9648,1521-4095
21100403124,Advanced Materials Interfaces,8.4,0.835,1.194,Q1,Mechanical Engineering (Q1); Mechanics of Materials (Q1),Wiley-Blackwell,journal,Yes,https://www.scopus.com/sourceid/21100403124,,2196-7350
21100843238,Advanced Materials Technologies,10.2,1.203,1.694,Q1,Industrial and Manufacturing Engineering (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/21100843238,,2365-709X
21101130829,Advanced Membranes,8.5,1.827,1.346,Q1,Chemical Engineering (miscellaneous) (Q1); Filtration and Separation (Q1); Materials Science (miscellaneous) (Q1); Process Chemistry and Technology (Q1),KeAi Communications Co.,journal,Yes,https://www.scopus.com/sourceid/21101130829,,2772-8234
21100855984,Advanced Modeling and Simulation in Engineering Sciences,6.8,1.243,0.741,Q1,Engineering (miscellaneous) (Q1); Applied Mathematics (Q2); Computer Science Applications (Q2); Modeling and Simulation (Q2),Springer Nature,journal,Yes,https://www.scopus.com/sourceid/21100855984,,2213-7467
75561,Advanced Nonlinear Studies,3,1.704,1.976,Q1,Mathematics (miscellaneous) (Q1); Statistical and Nonlinear Physics (Q1),Walter de Gruyter,journal,Yes,https://www.scopus.com/sourceid/75561,1536-1365,2169-0375
21100255548,Advanced Optical Materials,13.7,1.553,2.216,Q1,"Atomic and Molecular Physics, and Optics (Q1); Electronic, Optical and Magnetic Materials (Q1)",Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/21100255548,,2195-1071
21100232413,Advanced Pharmaceutical Bulletin,6.8,0.94,0.618,Q1,"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Pharmaceutical Science (Q2)","Tabriz University of Medical Sciences, Faculty of Pharmacy",journal,Yes,https://www.scopus.com/sourceid/21100232413,2228-5881,2251-7308
21101060200,Advanced Photonics,22.7,5.043,5.361,Q1,"Atomic and Molecular Physics, and Optics (Q1); Biomedical Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1)",SPIE,journal,Yes,https://www.scopus.com/sourceid/21101060200,,2577-5421
21101118502,Advanced Powder Materials,33.3,4.073,6.197,Q1,"Catalysis (Q1); Ceramics and Composites (Q1); Energy (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Metals and Alloys (Q1); Surfaces, Coatings and Films (Q1)",KeAi Communications Co.,journal,Yes,https://www.scopus.com/sourceid/21101118502,,2772-834X
16325,Advanced Powder Technology,9.5,1.113,0.813,Q1,Chemical Engineering (miscellaneous) (Q1); Mechanics of Materials (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/16325,0921-8831,1568-5527
21101039765,Advanced Quantum Technologies,7.9,1.278,1.609,Q1,"Computational Theory and Mathematics (Q1); Condensed Matter Physics (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Mathematical Physics (Q1); Nuclear and High Energy Physics (Q1); Statistical and Nonlinear Physics (Q1)",Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/21101039765,,2511-9044
21100470165,Advanced Science,18.9,2.11,3.914,Q1,"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Chemical Engineering (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1)",Wiley-Blackwell,journal,Yes,https://www.scopus.com/sourceid/21100470165,2198-3844,
21100920651,Advanced Sustainable Systems,10.8,0.903,1.449,Q1,"Environmental Science (miscellaneous) (Q1); Renewable Energy, Sustainability and the Environment (Q1)",Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/21100920651,,2366-7486
22669,Advanced Synthesis and Catalysis,9.4,0.982,1.02,Q1,Organic Chemistry (Q1); Catalysis (Q2),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/22669,1615-4150,1615-4169
21100941752,Advanced Theory and Simulations,5.5,0.687,0.661,Q1,Multidisciplinary (Q1); Modeling and Simulation (Q2); Numerical Analysis (Q2); Statistics and Probability (Q2),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/21100941752,,2513-0390
21100932762,Advanced Therapeutics,7.1,0.655,1.063,Q1,Biochemistry (medical) (Q1); Medicine (miscellaneous) (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1); Genetics (clinical) (Q2),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/21100932762,,2366-3987
19900192734,Advances and Applications in Bioinformatics and Chemistry,6.5,1.13,0.755,Q1,"Chemistry (miscellaneous) (Q1); Biochemistry (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Computer Science Applications (Q2)",Dove Medical Press,journal,Yes,https://www.scopus.com/sourceid/19900192734,1178-6949,
21101060204,Advances in Aerodynamics,4.5,1.279,0.773,Q1,"Aerospace Engineering (Q1); Civil and Structural Engineering (Q1); Mechanical Engineering (Q1); Modeling and Simulation (Q2); Renewable Energy, Sustainability and the Environment (Q2)",Springer China,journal,Yes,https://www.scopus.com/sourceid/21101060204,,2524-6992
26906,Advances in Anatomic Pathology,10.3,2.43,1.6,Q1,Anatomy (Q1); Pathology and Forensic Medicine (Q1),Wolters Kluwer Health,journal,No,https://www.scopus.com/sourceid/26906,1072-4109,1533-4031
21101074917,Advances in Applied Energy,23.9,3.46,3.788,Q1,Energy (miscellaneous) (Q1),Elsevier Ltd,journal,Yes,https://www.scopus.com/sourceid/21101074917,,2666-7924
21100895641,Advances in Archaeological Practice,3.7,0.872,0.81,Q1,Archeology (Q1); Archeology (arts and humanities) (Q1),Cambridge University Press,journal,No,https://www.scopus.com/sourceid/21100895641,,2326-3768
12064,Advances in Atmospheric Sciences,9.3,1.646,1.846,Q1,Atmospheric Science (Q1),Science Press,journal,No,https://www.scopus.com/sourceid/12064,0256-1530,1861-9533
21100199330,Advances in Calculus of Variations,3.9,1.588,1.618,Q1,Analysis (Q1); Applied Mathematics (Q1),Walter de Gruyter,journal,No,https://www.scopus.com/sourceid/21100199330,1864-8258,1864-8266
21100310030,Advances in Climate Change Research,9.8,1.453,1.551,Q1,"Atmospheric Science (Q1); Global and Planetary Change (Q1); Management, Monitoring, Policy and Law (Q1)",Science Press,journal,Yes,https://www.scopus.com/sourceid/21100310030,1674-9278,2524-1761
14936,Advances in Clinical and Experimental Medicine,3.7,0.61,0.535,Q1,"Reviews and References (medical) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Internal Medicine (Q2); Medicine (miscellaneous) (Q2); Genetics (clinical) (Q3); Pharmacology (medical) (Q3)",Wroclaw University of Medicine,journal,Yes,https://www.scopus.com/sourceid/14936,1899-5276,2451-2680
